sampn,sample_id,hhsize,hhveh,sectr,own,rooms,incom,project,pktno,hhidu,resty,hhcrd,hhtaz,X1,wght2015,numWorkers
152099,2017590,2,1,3,1,3,98,3,20176002,1,1,0101000020F70700005AF40224E04B0A41EE0FA2942A592341,7601,4269,65.329741321721,1
152100,2017590,4,1,3,3,4,1,3,20176002,1,1,0101000020F70700005AF40224E04B0A41EE0FA2942A592341,7601,4270,66.2984884938259,1
152101,2017640,5,2,3,2,3,4,3,20176002,1,2,0101000020F70700000A6F5D000D4F0A4178C86936FE5A2341,7601,4271,190.802771262296,4
152102,2017650,3,2,3,1,6,4,3,20176002,1,1,0101000020F7070000294D8A2F48400A41BC9F017A585D2341,7602,4272,39.7728240821903,0
152103,2017660,2,1,3,1,5,5,3,20176002,1,2,0101000020F7070000A2FDB8B001350A41DA077604BE592341,7603,4273,32.5367254629762,0
152104,2017660,2,1,3,1,6,3,3,20176002,1,2,0101000020F7070000A2FDB8B001350A41DA077604BE592341,7603,4274,32.5367254629762,0
152105,2017660,2,1,3,2,2.5,2,3,20176002,1,2,0101000020F7070000A2FDB8B001350A41DA077604BE592341,7603,4275,53.5994163232967,2
152106,2017680,1,1,3,2,2,2,3,20176002,1,2,0101000020F7070000C30578509F380A41A0C5A95FAE5C2341,7603,4276,5.01496860504121,1
152107,2017690,5,2,3,1,8,5,3,20176002,1,1,0101000020F70700004F2B7CF5DC400A410241D471035E2341,7602,4277,191.58245672941,2
152108,2017700,2,2,3,1,5,5,3,20176101,1,3,0101000020F707000059AAA6F7C3530A41E37C74E9625F2341,7611,4278,28.4970261154514,1
152109,2017710,2,2,3,1,5,5,3,20176101,1,3,0101000020F7070000E94EC4C36E280A4199F23A9347612341,7613,4279,28.4970261154514,2
152110,2017720,5,3,3,1,5,5,3,20176101,1,3,0101000020F7070000D8C087506B550A41CF92AFB4115F2341,7611,4280,85.1874940496747,4
152111,2017740,5,2,3,1,5,5,3,20176101,1,2,0101000020F7070000487E96FE9B290A415F682524C3602341,7613,4281,74.7008798175829,3
152112,2017750,5,3,3,1,7,4,3,20176101,1,3,0101000020F7070000D5A397681F1C0A41088962B62A612341,7614,4282,85.1874940496747,2
152113,2017760,4,4,3,1,5,5,3,20176101,1,2,0101000020F7070000A960355155590A41AC07F0658C602341,7611,4283,24.3665826741967,3
152114,2017780,4,2,3,2,3,5,3,20176101,1,2,0101000020F7070000945E0AE1522F0A41E183187F80622341,7613,4284,66.1252094011533,2
152115,2017790,4,2,3,1,3,5,3,20176101,1,3,0101000020F707000097293921534D0A41E32F55F835602341,7611,4285,38.7352893385411,2
152116,2017800,4,2,3,2,4,98,3,20176101,1,3,0101000020F7070000FA2AEF1CC34E0A41E725CD2BC25F2341,7611,4286,66.1252094011533,2
152117,2017810,4,3,3,1,5,5,3,20176101,1,2,0101000020F707000049C1B0DCFB500A41807C7139575F2341,7611,4287,24.3665826741967,2
152118,2017820,1,1,3,2,3,1,3,20176101,1,3,0101000020F7070000E42CE5B8E5300A41C5C41A89A2602341,7613,4288,59.8693783726533,0
152119,2017830,5,1,3,1,5,4,3,20176101,1,3,0101000020F7070000AD3116AE9E280A41AC8F0CEEA6612341,7613,4289,85.1874940496747,2
152120,2017840,2,2,3,1,8,5,3,20176101,1,1,0101000020F70700000C2AC3072F480A41D591DD9666612341,7611,4290,28.4970261154514,1
152121,2017850,5,2,3,1,8,5,3,20176102,1,2,0101000020F70700009E0AD5B7F3590A41DD824145A45E2341,7611,4291,85.1874940496747,2
152122,2017860,3,2,3,1,4.5,5,3,20176102,1,3,0101000020F70700007E651BC2242F0A41DFB0CA8B24612341,7613,4292,80.0105655452553,2
152123,2017870,1,1,3,1,3.5,99,3,20176102,1,3,0101000020F70700005F1B53DC533B0A417E41966275622341,7612,4293,72.971895413676,1
152125,2017890,4,3,3,1,5,5,3,20176102,1,2,0101000020F7070000C48AF9CAB1140A41595478541C602341,7614,4294,57.9851699535576,3
152126,2017920,2,1,3,1,4.5,4,3,20176102,1,3,0101000020F70700003C9BFA6F9E2A0A41A45CC0C102612341,7613,4295,48.6474181908188,2
152127,2017930,3,2,3,1,5,4,3,20176102,1,2,0101000020F7070000F281CFE87E1D0A41528C80522F612341,7614,4296,80.0105655452553,2
152128,2017940,2,2,3,2,4,3,3,20176102,1,3,0101000020F7070000CE30607BFA300A416A7C9C8943612341,7613,4297,80.1393866026954,2
152129,2017960,2,2,3,1,3,5,3,20176102,1,3,0101000020F70700004CF5CE8FA0520A41EF36CA7C09602341,7611,4298,28.4970261154514,1
152130,2017970,3,2,3,1,3,4,3,20176102,1,3,0101000020F7070000FA2AEF1CC34E0A41E725CD2BC25F2341,7611,4299,80.0105655452553,3
152132,2018030,4,2,3,2,4,4,3,20176201,2,1,0101000020F707000016AEFA004B350A41D619911BF9522341,7623,4300,50.1776441457232,2
152133,2018030,2,0,3,3,2,2,3,20176201,2,1,0101000020F707000016AEFA004B350A41D619911BF9522341,7623,4301,15.7171586577218,2
152134,2018030,2,2,3,1,4,3,3,20176201,2,1,0101000020F707000016AEFA004B350A41D619911BF9522341,7623,4302,32.7028175443395,2
152135,2018040,2,2,3,1,6,5,3,20176201,2,1,0101000020F7070000141632824A280A416B5302A2B5552341,7622,4303,32.7028175443395,2
152136,2018050,2,1,3,1,6,4,3,20176201,2,1,0101000020F70700008654ED14B6270A41C6C0CDCDD7552341,7622,4304,15.7171586577218,0
152138,2018080,2,0,3,1,3.5,2,3,20176201,2,1,0101000020F7070000603F410AFD450A41D9CC166A31532341,7623,4305,15.7171586577218,0
152139,2018090,2,0,3,3,3,1,3,20176201,2,1,0101000020F70700005323D5218D020A412201070488532341,7627,4306,25.8916814254448,0
152140,2018090,2,0,3,3,3,2,3,20176201,2,1,0101000020F70700005323D5218D020A412201070488532341,7627,4307,19.1568860233115,1
152141,2018090,2,1,3,3,2,1,3,20176201,2,1,0101000020F70700005323D5218D020A412201070488532341,7627,4308,25.8916814254448,0
152142,2018110,4,2,3,1,3,5,3,20176201,4,3,0101000020F70700003F18023555F4094106EA05215A562341,7628,4309,50.1776441457232,2
152143,2018120,4,2,3,1,6,5,3,20176201,4,1,0101000020F7070000CF2CC274EE000A4192F67238A9542341,7627,4310,50.1776441457232,2
152144,2018130,3,1,3,1,5,1,3,20176201,3,1,0101000020F707000039022FDD43250A41A265090E9B532341,7624,4311,16.6718686249477,0
152145,2018140,2,1,3,1,4,3,3,20176201,2,1,0101000020F70700005D634C05B5000A41E60539B544542341,7627,4312,9.24564652488157,1
152146,2018150,6,1,3,2,4,3,3,20176202,6,1,0101000020F7070000F20F6E8256150A41F5D949A232552341,7627,4313,5.0152736874995,2
152147,2018160,4,4,3,1,7,5,3,20176202,4,2,0101000020F7070000D53298975EF7094173C09A1950552341,7628,4314,16.213908063824,3
152148,2018170,2,1,3,1,3,99,3,20176202,2,1,0101000020F70700005B3304D473270A41895799B041522341,7624,4315,25.8916814254448,0
152149,2018170,2,2,3,3,3,2,3,20176202,2,1,0101000020F70700005B3304D473270A41895799B041522341,7624,4316,53.873028326051,2
152150,2018170,1,1,3,1,2,2,3,20176202,2,1,0101000020F70700005B3304D473270A41895799B041522341,7624,4317,76.0603472049334,1
152151,2018180,4,3,3,1,6,5,3,20176202,4,2,0101000020F70700005AEE896DB2FD09411D6971C67E562341,7628,4318,44.0007562926244,3
152152,2018190,4,2,3,3,5,4,3,20176202,4,2,0101000020F7070000EE0F4CED4AFF09413AA81D27B6562341,7628,4319,29.3934126169592,1
152153,2018200,4,2,3,1,4,3,3,20176202,4,3,0101000020F7070000BAB5488F83060A41CDE3BB278D572341,7628,4320,50.1776441457232,2
152154,2018210,2,1,3,2,2,1,3,20176202,5,1,0101000020F70700001B75E573430B0A41E419B6F7DD572341,7627,4321,25.8916814254448,1
152155,2018210,5,1,3,2,5,4,3,20176202,5,1,0101000020F70700001B75E573430B0A41E419B6F7DD572341,7627,4322,60.2251429815992,3
152156,2018240,1,1,3,3,0,99,3,20176202,1,1,0101000020F70700001A07C98E60210A41AA1284AEA7522341,7624,4323,27.1603482702165,1
152157,2018260,4,2,3,1,4,4,3,20176202,4,3,0101000020F7070000C410680174F50941F1DF4ECAD8552341,7628,4324,50.1776441457232,2
152159,2018300,5,2,3,2,4,3,3,20176203,1,2,0101000020F7070000AD23BED20B0C0A419BEA160F36572341,7627,4325,68.6796329830944,2
152160,2018320,1,0,3,1,3,1,3,20176203,1,2,0101000020F7070000BBF19910E2020A41E881915D8B542341,7627,4326,37.8809801716257,0
152161,2018320,6,1,3,3,4,98,3,20176203,1,2,0101000020F7070000BBF19910E2020A41E881915D8B542341,7627,4327,5.0152736874995,4
152163,2018340,4,1,3,1,5,3,3,20176203,1,2,0101000020F707000075FF5F26E8FE0941342BD4E570572341,7628,4328,48.4212758844332,1
152164,2018370,1,1,2,3,6,98,3,20176203,5,3,0101000020F7070000DA5E49FE6C210A411A638E72D3512341,7624,4329,5.0152736874995,2
152165,2018370,7,2,3,2,6,3,3,20176203,5,3,0101000020F7070000DA5E49FE6C210A411A638E72D3512341,7624,4330,5.0152736874995,2
152166,2018390,4,2,3,2,3,4,3,20176203,1,3,0101000020F7070000939B71B8E4F509411481569297552341,7628,4331,50.1776441457232,2
152239,2018410,2,1,3,1,3,2,3,20176203,1,2,0101000020F7070000F70B96053E0B0A41CF919D2929552341,7627,4332,15.7171586577218,0
152240,2018410,2,1,3,3,3,3,3,20176203,1,2,0101000020F7070000F70B96053E0B0A41CF919D2929552341,7627,4333,31.558120702399,1
152241,2018410,2,0,99,2,2,98,3,20176203,1,2,0101000020F7070000F70B96053E0B0A41CF919D2929552341,7627,4334,15.7171586577218,0
152242,2018420,6,0,3,1,6,2,3,20176203,2,2,0101000020F707000034E412A205030A413895F67648532341,7627,4335,5.0152736874995,1
152243,2018440,4,1,3,2,3,3,3,20176203,3,2,0101000020F7070000104BA075520A0A4194B63966BF572341,7627,4336,50.1776441457232,2
152244,2018440,4,1,3,2,4,2,3,20176203,3,2,0101000020F7070000104BA075520A0A4194B63966BF572341,7627,4337,50.1776441457232,2
152245,2018440,4,2,3,1,5,4,3,20176203,3,2,0101000020F7070000104BA075520A0A4194B63966BF572341,7627,4338,50.1776441457232,2
152246,2018460,1,1,3,1,5,99,3,20176204,1,3,0101000020F70700003826F14FA8F409410D1B17B61F572341,7628,4339,46.1712982226998,1
152247,2018470,3,1,3,3,4,99,3,20176204,1,2,0101000020F7070000958BE82E67050A41DF97488420552341,7627,4340,57.1454465937292,2
152248,2018470,2,1,3,2,2,4,3,20176204,1,2,0101000020F7070000958BE82E67050A41DF97488420552341,7627,4341,32.7028175443395,2
152249,2018480,4,2,3,1,5,5,3,20176204,1,2,0101000020F7070000AFFA8419A3F5094171E756A825572341,7628,4342,50.1776441457232,2
152250,2018490,4,2,3,1,4,4,3,20176204,1,3,0101000020F7070000C22FC522AEF50941BDB945468A552341,7628,4343,50.1776441457232,2
152251,2018510,6,2,3,1,5,3,3,20176204,1,2,0101000020F7070000E04E64B7251A0A41D58594617E522341,7624,4344,5.0152736874995,4
152252,2018520,5,3,3,1,0,98,3,20176204,1,2,0101000020F70700005A76E8A7B6FB0941FA00046266572341,7628,4345,68.6796329830944,2
152253,2018530,3,1,2,2,3,2,3,20176204,1,2,0101000020F7070000CC7ED3CC56070A414193330153552341,7627,4346,90.8434899462656,1
152254,2018530,5,2,3,2,3,4,3,20176204,1,2,0101000020F7070000CC7ED3CC56070A414193330153552341,7627,4347,68.6796329830944,2
152255,2018530,4,1,3,3,4,99,3,20176204,1,2,0101000020F7070000CC7ED3CC56070A414193330153552341,7627,4348,50.1776441457232,2
152256,2018540,4,1,3,1,5,98,3,20176204,1,3,0101000020F70700009350B8A45AFE094130F74DD787562341,7628,4349,26.7100021951953,4
152257,2018550,2,1,3,1,4,2,3,20176204,1,2,0101000020F7070000F7C49EED7A0C0A413614EA7942542341,7627,4350,15.7171586577218,1
152258,2018550,2,1,3,2,3,3,3,20176204,1,2,0101000020F7070000F7C49EED7A0C0A413614EA7942542341,7627,4351,32.7028175443395,2
152259,2018570,7,1,2,2,3,3,3,20176204,1,2,0101000020F7070000B5AAEA15191B0A415AFC45DA29532341,7624,4352,5.0152736874995,1
152260,2018590,2,2,3,1,5,3,3,20176204,1,1,0101000020F70700000DA8423F82080A41DDA4CE45D9562341,7627,4353,15.7171586577218,0
152261,2018600,7,2,3,1,6,5,3,20173003,1,2,0101000020F7070000A26C71495FE40941125E7C7462D82241,7301,4354,28.5273793829963,2
152262,2018610,3,1,3,1,6,4,3,20173003,1,2,0101000020F7070000E1DBE744C1E10941AB11B74CA0DF2241,7301,4355,5.58545523936776,1
152263,2018620,6,2,3,2,5,5,3,20173003,1,3,0101000020F70700003629BFE0A7DE0941D39EB15BF2DE2241,7301,4356,74.8825571015835,2
152264,2018660,8,2,3,1,7,99,3,20173003,1,1,0101000020F7070000D15A4A6C40E509411E5BB15C1DD92241,7301,4357,53.4656183325393,2
152265,2018670,7,1,3,1,10,5,3,20173003,1,1,0101000020F70700003B099B0597DE0941F8527C4CA7DA2241,7301,4358,73.4254667396289,2
152266,2018680,3,0,3,1,5,98,3,20173003,1,1,0101000020F7070000E357C546F1DE0941E7E3F757A3DC2241,7301,4359,5.58545523936776,1
152267,2018690,4,1,3,1,8,4,3,20173003,2,1,0101000020F7070000580D260288D70941438946DA2DDD2241,7301,4360,37.068604635731504,2
152268,2018700,7,2,3,1,7,5,3,20173003,1,1,0101000020F7070000681B8B1190E10941734D9C12A9DB2241,7301,4361,73.4254667396289,2
152269,2018710,3,1,3,1,8,3,3,20173003,1,2,0101000020F707000036A3B2B8ADE70941B161E7D0E3D82241,7301,4362,21.3250058726886,1
152270,2018730,2,1,3,1,4,3,3,20173003,1,1,0101000020F70700004A4AE45AF2E009416325AB21D0DB2241,7301,4363,57.7087538359803,2
152271,2018740,2,0,3,1,5,3,3,20173003,1,1,0101000020F70700002E8A010D48DC094174ED8340D6DC2241,7301,4364,12.9493311870921,0
152272,2018750,5,1,3,1,5,4,3,20173004,1,1,0101000020F7070000BB994FA71CE60941E38F36154FD82241,7301,4365,29.6708357042664,2
152273,2018770,6,1,3,1,6,4,3,20173004,1,3,0101000020F7070000A9565791E2DE0941197FA3EF4DDF2241,7301,4366,74.8825571015835,2
152274,2018780,7,1,3,2,3,2,3,20173004,1,1,0101000020F707000061A202771AF30941205F32AC93DB2241,7301,4367,73.4254667396289,2
152275,2018790,2,1,3,1,10,5,3,20173004,1,1,0101000020F70700001921367598E109411FB7DF0CC0DC2241,7301,4368,12.9493311870921,0
152276,2018800,6,1,3,1,5,5,3,20173004,1,3,0101000020F707000056247DF347E00941AAAFB8562BD92241,7301,4369,74.8825571015835,2
152277,2018810,5,1,3,1,7,98,3,20173004,1,2,0101000020F7070000069BBA3143E00941F573A3F4F1DA2241,7301,4370,76.3685626671748,2
152278,2018830,3,2,3,1,6,4,3,20173004,1,2,0101000020F7070000F413F0AA2BDE09414AD75F5F2EDB2241,7301,4371,14.3761770893101,3
152279,2018850,2,1,2,1,5,4,3,20173004,1,1,0101000020F7070000992C531F5CE30941C05643CFE6D92241,7301,4372,22.421097032134,1
152280,2018860,5,2,3,1,6,5,3,20173004,2,1,0101000020F70700007E0C937BD8DE0941F2C9AACAE8D92241,7301,4373,76.3685626671748,2
152281,2018870,4,2,3,1,6,4,3,20173004,1,3,0101000020F70700009871D66957E1094187D5D2A5E9D82241,7301,4374,14.4019533630159,3
152282,2018880,7,1,3,1,6,4,3,20173004,1,3,0101000020F7070000C2EB7DB037E009418C1080CFC0D92241,7301,4375,73.4254667396289,2
152283,2018890,7,1,3,1,5,4,3,20173004,2,1,0101000020F70700000F88E0E9D2DA0941904DACF911DD2241,7301,4376,28.5273793829963,2
152284,2018910,2,1,3,1,10,3,3,20173005,1,1,0101000020F70700002D247F4CC9170A41DFBFAA1410F02241,7302,4377,57.7087538359803,2
152285,2018920,2,2,3,1,5,5,3,20173005,1,3,0101000020F70700002C840FFD59160A41BCA2A962CAF32241,7302,4378,57.7087538359803,2
152286,2018930,6,2,3,1,6,5,3,20173005,1,2,0101000020F707000006AAA106750D0A41DDF0485110EF2241,7302,4379,29.0934904531262,1
152287,2018940,2,1,3,1,12,4,3,20173005,2,1,0101000020F7070000BBCEA6D967160A41B37F0790D2EE2241,7302,4380,22.421097032134,2
152288,2018950,5,1,3,1,6,5,3,20173005,2,1,0101000020F7070000F03774A75F0F0A416682BFB851F12241,7302,4381,29.6708357042664,1
152289,2018960,5,2,3,1,9,4,3,20173005,2,1,0101000020F70700001BFCD7864E0E0A41A22E0C25B3EE2241,7302,4382,76.3685626671748,3
152290,2018970,6,2,3,1,9,4,3,20173005,1,1,0101000020F7070000F4A6D94C6F160A41F5EBC25A95EE2241,7302,4383,29.0934904531262,2
152291,2018980,1,1,3,1,9,3,3,20173005,1,2,0101000020F70700005F309397A50D0A41B2C1652F17EF2241,7302,4384,75.7173566832351,1
152292,2018990,3,2,3,2,6,5,3,20173005,1,2,0101000020F70700009052B15438140A41BA3CA0FAB4F02241,7302,4385,28.0904505934508,2
152293,2019020,4,1,2,1,6,3,3,20173005,1,2,0101000020F707000045F88A47700E0A4167C60B20E2F12241,7302,4386,28.1408163574864,1
152294,2019030,2,1,3,1,8,4,3,20173005,1,1,0101000020F7070000A9F9AF497F140A411E7321C9BCF22241,7302,4387,22.421097032134,1
152295,2019050,7,2,3,1,7,3,3,20173006,1,2,0101000020F70700006972A347440E0A413264D205E1F12241,7302,4388,73.4254667396289,2
152296,2019060,7,2,3,1,8,3,3,20173006,1,2,0101000020F707000095888203E2140A419B89C81CEFF22241,7302,4389,73.4254667396289,2
152297,2019090,3,1,3,1,8,3,3,20173006,1,1,0101000020F70700007363D131DE120A4191C51AB303EF2241,7302,4390,28.0904505934508,3
152298,2019110,5,2,3,1,7,4,3,20173006,1,2,0101000020F7070000C8C667A411140A4196B3798AB4F02241,7302,4391,76.3685626671748,3
152299,2019120,3,2,3,1,7,5,3,20173006,1,1,0101000020F707000083747894241C0A41134EEDF2F8EE2241,7302,4392,10.9137466427051,1
152300,2019120,2,0,3,2,2,1,3,20173006,1,1,0101000020F707000083747894241C0A41134EEDF2F8EE2241,7302,4393,49.4399385149105,2
152301,2019140,2,1,3,1,6,4,3,20173006,1,1,0101000020F7070000450C00A6ED170A41276B99B0F3EF2241,7302,4394,57.7087538359803,2
152302,2019170,5,1,3,1,8,5,3,20173006,1,2,0101000020F7070000D4B5FB9175150A416C882A48A0F32241,7302,4395,17.1364263569121,1
152303,2019180,2,1,3,1,9,5,3,20173006,1,1,0101000020F70700007EB8563708110A419DD748E951EE2241,7302,4396,12.9493311870921,0
152304,2019190,2,1,3,1,3,3,3,20173006,1,2,0101000020F707000029AE32E1460C0A412031338FB0EE2241,7302,4397,12.9493311870921,0
152305,2019200,1,0,2,1,3,98,3,20386601,1,3,0101000020F707000009326A966BF00841DE19E2F93FC92341,8662,4398,150.175775942568,0
152306,2019210,11,0,2,1,5,2,3,20386601,1,3,0101000020F7070000017BB058E9E20841C4325B2E16CD2341,8661,4399,165.609628348362,2
152307,2019220,11,0,2,1,5,99,3,20386601,1,3,0101000020F7070000ECBC48C6B0E00841101E5AF54ACD2341,8661,4400,165.609628348362,1
152308,2019240,8,0,2,1,5,3,3,20386601,1,3,0101000020F7070000ADA73D72A0ED0841DE7B58CE98CB2341,8661,4401,165.644777634176,2
152309,2019250,3,0,2,1,4,2,3,20386601,1,3,0101000020F70700005EB35BF380E60841B0F6E09638D42341,8666,4402,5,1
152310,2019260,5,0,2,1,4,2,3,20386601,1,3,0101000020F7070000B917697685F008416C41904DD7D12341,8666,4403,151.161982193001,1
152311,2019280,5,0,2,1,4,2,3,20386601,1,3,0101000020F70700001062E97240E408415AC2EEEF80C72341,8662,4404,151.161982193001,1
152312,2019290,8,0,2,1,3,1,3,20386601,1,3,0101000020F7070000578816FAD0E4084141FB5BDBBAD22341,8666,4405,12.4076540552841,0
152313,2019300,6,0,2,1,4,3,3,20386601,1,3,0101000020F70700008A1D0EDB74EB0841680FBAA3D5D02341,8666,4406,179.082138264635,2
152314,2019310,8,0,2,2,4,2,3,20386601,1,3,0101000020F7070000501664375EE4084189673472A5C82341,8662,4407,165.644777634176,2
152315,2019320,6,0,2,1,4,2,3,20386601,1,3,0101000020F70700005410D6831DF108419C2D91C4D7D32341,8666,4408,11.6734590140849,1
152316,2019330,4,0,2,2,2,99,3,20386601,1,4,0101000020F7070000A223D9B3A5E0084115B5A4BBF3CD2341,8661,4409,142.313979399146,0
152317,2019330,3,0,2,2,3,1,3,20386601,1,4,0101000020F7070000A223D9B3A5E0084115B5A4BBF3CD2341,8661,4410,92.5054710453617,1
152318,2019350,9,0,2,1,4,2,3,20386602,1,3,0101000020F707000001DAD2F257E0084101213AB6EBD12341,8666,4411,12.7918904909629,1
152319,2019360,7,0,2,99,4,99,3,20386602,1,3,0101000020F70700008DEB3CF39FEA084114D06EF892D32341,8666,4412,12.0349591222946,2
152320,2019370,11,0,2,1,5,2,3,20386602,1,3,0101000020F7070000A0FD7D532A05094134FC0362E2C32341,8663,4413,165.609628348362,1
152321,2019380,5,1,2,1,4,4,3,20386602,1,3,0101000020F7070000065EFA1286F50841E90E4FCAABC52341,8663,4414,181.423276015146,2
152322,2019390,9,0,2,1,4,3,3,20386602,1,3,0101000020F707000035E4318DA6EE0841612C1E6DD8C72341,8662,4415,170.774414442502,2
152323,2019400,3,0,2,2,3,2,3,20386602,1,3,0101000020F7070000484BA9C710EA08417793172875D22341,8666,4416,188.951250658665,1
152324,2019410,5,0,2,1,3,2,3,20386602,1,3,0101000020F7070000D6C65236DBE208417EA7B60C36CE2341,8661,4417,11.3228174660836,1
152325,2019420,8,0,2,1,4,2,3,20386602,1,3,0101000020F7070000BEC8ADD1DDF90841C0F3C94871C82341,8664,4418,12.4076540552841,2
152326,2019430,5,0,2,2,3,99,3,20386602,1,3,0101000020F70700004061C47160E30841143B0F5061CA2341,8662,4419,11.3228174660836,2
152328,2019450,8,0,2,2,4,2,3,20386602,1,3,0101000020F7070000E11BDB8771EB084179E1AE6E9AD32341,8666,4420,12.4076540552841,2
152329,2019460,4,0,2,1,4,98,3,20386602,1,3,0101000020F7070000F6C6818B8BF60841946C73068DCC2341,8661,4421,142.313979399146,1
152330,2019470,7,0,2,1,4,3,3,20386602,1,3,0101000020F70700008A6265187DDB08418D2E5706E3D22341,8666,4422,160.669222301528,2
152331,2019480,8,0,2,1,4,3,3,20386602,1,3,0101000020F70700006CCE05581DF70841099D1A01EBCC2341,8661,4423,165.644777634176,1
152332,2019490,10,0,2,1,4,2,3,20386602,1,3,0101000020F707000037DFD484D7E408415F6DEBF558C72341,8662,4424,13.1880258430561,0
152333,2019500,7,0,2,1,3,99,3,20386603,1,3,0101000020F70700002DFF40559CEC084190FF2CBEA2D02341,8666,4425,160.669222301528,2
152334,2019510,10,1,2,1,5,3,3,20386603,1,3,0101000020F70700001C528A7789EA0841766059D437D32341,8666,4426,169.038841779874,2
152336,2019540,3,0,2,1,3,1,3,20386603,1,3,0101000020F70700001270BC3DA5E708415400A75193CC2341,8661,4427,92.5054710453617,1
152337,2019550,10,1,2,1,4,99,3,20386603,1,3,0101000020F7070000BAD357EA14EF084147A9661944CC2341,8661,4428,169.038841779874,1
152339,2019570,10,1,2,1,4,3,3,20386603,1,3,0101000020F70700009154A5425DF5084118C692FC44CD2341,8661,4429,169.038841779874,2
152340,2019590,8,1,2,1,5,4,3,20386603,1,3,0101000020F70700004EEB26F0BEF80841E13D68E257C82341,8664,4430,165.644777634176,2
152341,2019620,7,0,2,2,4,99,3,20386603,1,3,0101000020F7070000EDF961CE92F708415D23EAC9EFC82341,8664,4431,160.669222301528,1
152342,2019630,8,0,2,1,4,2,3,20386603,1,3,0101000020F707000061FBEE96C7EF0841EBDEE317DCCA2341,8661,4432,165.644777634176,1
152343,2019640,9,1,2,1,5,3,3,20386603,1,3,0101000020F70700001CB46B84D2E40841DB2C752849D12341,8666,4433,170.774414442502,1
152344,2019650,5,1,2,2,4,4,3,20386604,1,3,0101000020F7070000A62207FAEB010941E850A33427C42341,8663,4434,181.423276015146,2
152345,2019660,4,0,2,99,3,99,3,20386604,1,3,0101000020F70700001E36F93EE7F6084106966FEFA8CC2341,8661,4435,186.40867616531,0
152346,2019670,8,0,2,1,4,99,3,20386604,1,3,0101000020F7070000734F66FE9107094187D195AEBEC32341,8663,4436,165.644777634176,1
152347,2019680,7,0,2,1,3,99,3,20386604,1,3,0101000020F7070000E14A36FA09E708414141E1CB8AC82341,8662,4437,160.669222301528,1
152348,2019690,5,1,2,2,3,98,3,20386604,1,3,0101000020F7070000D39347ED3FFC08418BFAFAC426C82341,8664,4438,11.3228174660836,1
152349,2019710,2,0,2,1,3,2,3,20386604,1,3,0101000020F70700003ADAE83CC6EB0841C9D59F3D3BC72341,8662,4439,76.2588803841708,1
152350,2019720,10,0,2,1,4,3,3,20386604,1,3,0101000020F707000050E0FCBC28EC08417201EFEACACA2341,8661,4440,169.038841779874,1
152351,2019730,2,0,2,1,5,99,3,20386604,1,3,0101000020F70700006BC0EAC153EA0841520A933F3BD22341,8666,4441,76.2588803841708,0
152353,2019750,7,0,2,1,5,3,3,20386604,1,3,0101000020F7070000DDB8E21F2DF4084118061D8A4BD32341,8666,4442,160.669222301528,1
152354,2019760,9,0,2,1,5,1,3,20386604,1,3,0101000020F7070000862EB46503EA0841323714011ED22341,8666,4443,12.7918904909629,0
152355,2019770,5,2,2,1,5,99,3,20386604,1,3,0101000020F7070000371E3EBE99E808417E0828CC90D22341,8666,4444,151.161982193001,1
152356,2019780,7,0,2,1,3,2,3,20386604,1,3,0101000020F7070000AAE5C5876AE008410993DA1504C92341,8662,4445,12.0349591222946,1
152357,2019790,8,1,2,1,6,99,3,20386604,1,3,0101000020F7070000E7498F2DA0E5084139DF237D26D42341,8666,4446,174.490105045785,2
152360,2019820,9,0,2,1,5,1,3,20386605,1,3,0101000020F70700008938C0D8AAE90841D358AA8F1AD12341,8666,4447,12.7918904909629,0
152362,2019840,5,0,2,1,3,1,3,20386605,1,3,0101000020F7070000D93ED4859FF008416761CEEF12C92341,8662,4448,11.3228174660836,1
152363,2019850,2,0,2,1,3,1,3,20386605,1,3,0101000020F70700009F28B6B343F70841A334959FC4CC2341,8661,4449,76.2588803841708,1
