TAZ_NUM,DESCRIPT,P4_ESCO,P5_SHOP,P6_MAIN,P7_EATI,P8_VISI,P9_DISC,P10_ATWO,P11_ALLNM,P12_WHOM1,P13_WHOM2,P14_WHOM3,P15_WHOM4,P16_WHOM5,P17_WHOM6,P18_WHOM7,P19_WHOM8,P20_SHOM1,P21_SHOM2,P22_SHOM3,P23_WHOM,P24_WHOM,P25_WHOM,P26_WHOM,P27_WHOM,P28_WHOM,P29_WHOM,P30_WHOM,P31_WHOM,P32_WHOM,P33_WHOM,P34_WHOM,P35_WHOM,P36_WHOM,P37_WHOM,P38_WHOM,P39_WHOM,P40_WHOM,P41_WHOM,P42_WHOM,P43_WHOM,P44_WHOM,P45_WHOM,P46_WHOM,P47_WHOM,P48_WHOM,P49_WHOM,P50_WHOM,P51_WHOM,P52_WHOM,P53_WHOM,P54_WHOM,P55_SCHU1,P56_SCHU2,P57_SCHU3,P58_SCHS1,P59_SCHS2,P60_SCHS3,P61_SCHA1,P62_SCHA2,P63_SCHA3,P64_SCHT1,P65_SCHT2,P66_SCHT3,P67_UNIV,ACCESS1,ACCESS2,ACCESS3,ACCESS4,ACCESS5,ACCESS6,ACCESS7,ACCESS8,ACCESS9,ACCESS10,ACCESS11,ACCESS12,ACCESS13,ACCESS14,ACCESS15,ACCESS16,ACCESS17,ACCESS18,ACCESS19,ACCESS20,ACCESS21,ACCESS22,ACCESS23,ACCESS24,ACCESS25,ACCESS26,ACCESS27,ACCESS28,ACCESS29,ACCESS30,ACCESS31,ACCESS32,ACCESS33,ACCESS34,ACCESS35,ACCESS36,ACCESS37,ACCESS38,ACCESS39,ACCESS40,ACCESS41,ACCESS42,ACCESS43,ACCESS44,ACCESS45,ACCESS46,ACCESS47,ACCESS48,ACCESS49,ACCESS50,ACCESS51,ACCESS52,ACCESS53,ACCESS54,ACCESS55,ACCESS56,ACCESS57,ACCESS58,ACCESS59,ACCESS60,ACCESS61,ACCESS62,ACCESS63,ACCESS64,ACCESS65,ACCESS66,ACCESS67,ACCESS68,ACCESS69,ACCESS70,ACCESS71,ACCESS72,ACCESS73,ACCESS74,ACCESS75,ACCESS76,ACCESS77,ACCESS78,ACCESS79,ACCESS80,ACCESS81,ACCESS82,ACCESS83,ACCESS84,ACCESS85,ACCESS86,ACCESS87,ACCESS88,ACCESS89,ACCESS90,ACCESS91,ACCESS92,ACCESS93,ACCESS94,ACCESS95,ACCESS96,ACCESS97,ACCESS98,ACCESS99,ACCESS100,ACCESS101,ACCESS102,ACCESS103,ACCESS104,ACCESS105,ACCESS106,ACCESS107,ACCESS108,ACCESS109,ACCESS110,ACCESS111,ACCESS112,ACCESS113,ACCESS114,ACCESS115,ACCESS116,ACCESS117,ACCESS118,ACCESS119,ACCESS120,ACCESS121,ACCESS122,ACCESS123,ACCESS124,ACCESS125,ACCESS126,ACCESS127,ACCESS128,ACCESS129,ACCESS130,ACCESS131,ACCESS132,ACCESS133,ACCESS134,ACCESS135,ACCESS136,ACCESS137,ACCESS138,ACCESS139,ACCESS140,ACCESS141,ACCESS142,ACCESS143,ACCESS144,ACCESS145,ACCESS146,ACCESS147,X.,X,X.1,X.2,X.3,X.4,X.5,X.6
504,NA,166,122.735628,98.354761,109.510694,22.297273,275.479339,62.504607,1148.54913,35.204907,27.606685,139.417216,35.200716,23.863567,0.002867,11.236316,43.609386,0,0,0,51.693427,28.482529,120.87803099999999,34.201456,14.70883,0.00299,0.06507,15.844837,1.552592,0.200558,8.936468,0.384285,1.254958,0,11.297469,20.350822,0.623324,0.3431,0.449526,0.629812,0.001703,0,0.01453,1.056834,8.842677,3.652156,12.326025,3.615691,2.616555,0,0.474158,2.17042,0,0,0,0,0,0,0,0,0,0,0,0,0,1682.934573,1495.59958,5850.458724,2138.384175,912.29215,43.375471,362.154302,1892.502663,14021.034992,32412.027514,23027.98181,24566.653263,59421.379356,11105.719522,66630.21442,90244.856749,256484.27886,68921.675526,78426.774344,71862.637329,16096.911187,18296.581436,16776.610052,10951.881073,12796.111552,11534.373587,6459.042111,7358.097832,6737.481632,3044.767649,3462.149399,3174.218226,15478.904987,17529.722366,16110.838874,34617.52544,80250.751858,51690.352028,15571.293019,21059.343673,59732.246482,10471.087729,14948.886941,44468.643735,6241.52817,8472.720915,24130.679189,2942.638254,3977.882151,11274.169127,14991.605918,20106.94945,56634.039089,4030.583749,16231.66275,196.532505,164.628821,705.247655,216.97096,121.803196,0.930397,32.202882,233.694081,1291.861044,1072.663705,4468.723669,1581.205463,700.773131,18.105562,246.487331,1449.139589,277.781524,947.975582,1076.008936,4588.494624,4664.781333,10056.140527,10214.593852,15219.724165,133.118406,44.822995,92.918294,13.55146,414.943975,160.42639,160.719618,60.391801,56.136295,101.503494,3.421997,0,13.645119,260.288022,87.15767,458.979885,316.10267,6.748498,296.088537,229.053567,4.500095,168.779156,1098.377138,5.626966,461.228815,369.108271,3.757213,136.535178,95.113743,0.296101,36.392247,0.306648,0,0,6.67445,0.539401,12.984365,198.75152,5.036342,64.25185,1514.389324,6.748498,67.34907,1023.504789,4.500095,44.358336,3780.896839,5.626966,163.95689,1423.616834,3.757213,36.109842,455.847038,0.296101,6.715603,11.746483,0,0,75.727304,0.539401,2.090788,665.252799,5.036342,20.869637,5701.653339,13901.197992,2629.656341,1039.703885,NA,NA,NA,NA,NA,NA,NA,NA
505,NA,1617,73.758278,34.724624,27.772804,19.044862,74.106403,16.613454,303.094186,8.780442,5.38306,25.62248,7.371896,6.272754,0.035968,1.076011,11.358808,0,0,0,12.576055,9.03726,29.118788,10.261142,2.231086,0,0,3.569534,0.226636,0.141872,0.914788,0.241524,0.443895,0,1.801536,2.339021,0.286854,0.199758,0.251566,0.11852,0,0,0.004213,0.59567,2.53392,1.45506,3.400483,1.112549,0.252412,0,0.132587,0.374676,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.183203,1910.762584,7549.840754,2776.975974,1197.134668,49.916083,461.736542,2475.289156,15784.735551,37610.450936,27028.876449,25452.248445,77667.056205,14621.368433,87402.168101,109258.369198,273597.485653,89492.007205,98225.948592,92193.633211,20961.284293,22964.517963,21578.484176,14129.63226,15837.225635,14668.875204,8375.009926,9202.403035,8631.245762,4040.392762,4414.545968,4155.765931,20210.183269,22085.504187,20787.64415,37168.411511,83940.21539,54637.48194,20490.094138,25531.674602,63690.703492,13690.601614,17857.217639,47090.582984,8176.29797,10244.042315,25727.236412,3950.093819,4888.218291,12072.724874,19767.267447,24482.473848,60565.131927,5326.893634,17298.940184,244.946598,205.033365,862.365208,267.553014,160.454933,1.138745,38.067753,301.25911,1790.111957,1488.095832,6155.20369,2229.804241,976.824985,25.872168,352.799507,2021.391817,335.411787,1241.69345,939.258225,7228.974483,6589.596267,14431.254028,14848.512149,21812.262911,164.133291,57.829767,114.422211,18.147357,511.712091,205.756496,194.856296,79.537615,66.856538,131.77572,3.897698,0,15.254178,339.843946,105.311244,593.65857,441.024532,8.112329,387.352736,318.664705,5.480057,221.6821,1522.577947,6.846187,596.358255,512.593831,4.473457,178.547779,132.972694,0.329439,45.865216,0.437183,0,0,9.515611,0.607338,16.944922,276.324929,6.177497,83.136705,1963.445455,8.112329,93.665432,1341.758073,5.480057,61.59329,4901.271668,6.846187,226.844257,1873.030507,4.473457,50.125111,588.14201,0.329439,9.345315,13.666902,0,0,104.193504,0.607338,2.923498,862.536792,6.177497,28.894626,5900.727388,18040.750603,3612.439547,1363.955538,NA,NA,NA,NA,NA,NA,NA,NA
506,NA,831,113.123546,57.154639,43.274048,25.234105,114.47264,27.696488,471.13435,16.622035,10.036905,49.875573,14.463076,9.696605,0.088837,1.771736,19.025255,0,717,0,20.644425,14.967978,52.729267,18.183878,3.967367,0,0,7.056513,0.373173,0.214143,1.50627,0.48573,0.730907,0,2.853136,3.85138,0.527948,0.393463,0.490429,0.243388,0,0,0.006937,0.919952,4.230339,2.508476,6.632508,1.940487,0.415615,0,0.204522,0.753732,0,0,0,0,717,0,0,0,0,0,717,0,0,2061.615687,1793.48434,7078.691745,2596.466508,1138.724819,48.719764,435.484222,2344.18648,15921.889234,37425.541624,26156.75953,25902.012434,74110.226578,13515.563084,82568.298989,105719.180261,275683.547091,84827.765358,94109.356532,87713.677758,19875.126295,22011.338838,20536.836953000002,13195.63374,15016.516013,13773.863709,7929.546531,8808.809501,8203.289996,3874.013917,4271.376818,3996.918807,19251.761364,21242.877253,19867.676101,37085.999184,84818.386802,54914.188178,19364.009362,24720.351786,64316.588745,12719.317726,17146.665476,47360.20145,7714.639817,9904.688469,25909.981948,3777.133732,4770.497137,12244.75376,18774.039284,23766.331745,61135.019575,5008.365655,17418.721796,223.020492,176.748633,755.486774,233.778155,151.338157,1.022992,34.43072,280.447148,1677.458411,1380.454271,5749.381076,2056.354129,919.572168,23.554805000000002,323.633163,1895.642466,359.796015,1242.07478,1040.784791,8234.798245,5943.963425,12778.279822,13338.318455,20032.90583,147.107263,54.227228,103.493568,17.519296,461.426113,194.549839,179.307369,74.099812,62.051921,122.488817,3.82977,0,15.38337,323.118847,96.364607,558.178306,383.562449,7.323788,375.354675,277.92739,4.898132,215.116537,1323.575461,6.118454,579.511692,446.131115,4.198856,173.017535,114.973429,0.334437,44.274156,0.377849,0,0,8.224192,0.604116,16.499389999999998,239.639555,5.475453,80.065879,1898.253215,7.323788,81.614253,1301.165947,4.898132,53.726616,4752.558557,6.118454,197.204989,1804.786659,4.198856,43.654395,559.958879,0.334437,8.032532,13.452128,0,0,96.182413,0.604116,2.55541,824.874663,5.475453,25.056213,6022.325883,17240.045773,3315.756238,1255.692971,NA,NA,NA,NA,NA,NA,NA,NA
507,NA,760,126.689859,78.389826,41.033846,22.236035,95.467993,25.519777,440.529024,15.274923,12.671398,53.157718,16.668666,8.073345,0.095399,1.26841,16.549312,70,0,0,19.771233,13.170485,47.336045,16.468323,4.6577,0,0,8.322069,0.516301,0.188147,1.249224,0.759558,1.569702,0,2.245317,3.983419,0.954664,0.637089,0.807774,0.226042,0,0,0.014898,1.125747,3.705847,2.285655,6.223372,1.747214,0.297545,0,0.171115,0.68651,0,0,0,70,0,0,0,0,0,70,0,0,0,1662.34851,1452.637593,5665.147282,2131.719725,886.811959,46.511468,368.649074,1860.75251,16710.254098,36543.634609,25041.272389,27087.026758,45867.757818,15083.202221,58107.289653,88487.335171,279382.336428,61151.158866,73549.350265,65064.83911,14136.8894,17012.360544,15038.080282,9576.659102,11916.511669,10326.713478,5716.197714,6887.635607,6086.414802,2800.961067,3340.118994,2969.77041,13928.877091,16615.912197,14774.08352,36688.658429,86637.858519,55327.668515,13450.333381,20539.175805,65358.51198,8964.560402,14586.030075,48184.041181,5427.410414,8294.268723,26246.980068,2670.8620770000002,3997.008669,12518.725385,13276.959283,19888.683179,62023.356612,3623.573632,17735.496301,235.342579,187.813931,783.122632,245.58916,168.614059,1.066292,34.454525,306.334318,1180.63165,941.521401,4002.438028,1461.976838,592.686394,18.419956,233.374053,1276.722699,472.163711,1106.233041,1540.147402,13581.856098,4449.895191,10282.456056,10077.382019,16310.684255,144.993671,39.574135,101.371866,12.748565,444.530012,146.711581,176.102972,57.131155,62.108014,86.224391,3.708389,0,16.044245,244.500505,94.625651,420.608183,337.06055,7.354436,280.379461,243.523942,4.803361,161.745813,1180.471194,6.016417,442.160924,392.943072,4.159711,130.553913,101.04232,0.355053,32.578364,0.272173,0,0,5.924064,0.638456,11.877611,213.689166,5.558593,62.474964,1385.401928,7.354436,71.664102,969.255645,4.803361,47.404113,3591.51582,6.016417,177.21761,1389.886489,4.159711,38.617463,427.833846,0.355053,7.167219,13.065542,0,0,86.80793,0.638456,2.201822,629.071525,5.558593,22.447175,6323.690751,10258.956167,3853.722225,1397.361525,NA,NA,NA,NA,NA,NA,NA,NA
508,NA,1271,187.040605,85.281023,56.415606,40.576063,148.381726,32.803016,621.470324,15.702061,10.202958,41.976415,13.401191,12.473221,0.080881,0.806652,21.832717,106,0,0,24.635724,18.570054,52.472,20.225403,3.640152,0,0,6.734421,0.407564,0.34564,0.84878,0.64402,1.330998,0,2.742857,2.923162,0.809468,0.540183,0.684907,0.176674,0,0,0.012632000000000001,1.536636,5.03627,3.113945,6.231616,2.221484,0.189225,0,0.269004,0.529959,70,0,0,36,0,0,0,0,0,106,0,0,36,2050.331353,1809.411365,7057.017495,2681.979005,1114.276857,50.723106,457.97551,2322.866708,16897.158429,38329.712994,27501.188504,25690.710832,63479.023701,17609.275928,77720.420525,101260.728355,271996.547937,79955.160568,89367.944047,82870.076703,18565.741211,20729.324641,19231.005052,12755.530007,14551.347589,13322.158206,7484.511855,8375.287274,7760.735044,3618.877732,4019.894767,3741.964368,18076.869757,20106.722124,18702.700146,37453.728701,85192.595666,55277.440132,18064.257856,23520.353538,63598.109724,12298.070136,16684.109637,46806.192914,7272.156873,9496.474825,25563.091059,3524.23125,4533.716164,12087.219032,17601.175759,22702.620957,60284.665563,4820.857467,17181.120675,273.555136,224.644727,933.002306,289.235374,194.403627,1.169945,40.949411,353.739371,1591.922883,1336.64,5471.172571,2073.881759,831.681593,26.208947,336.518015,1767.537648,475.095299,1283.066999,1560.290493,12613.210438,6259.420948,14141.538051,14542.283125,20554.530709,180.804465,51.231123,125.224226,15.953039,552.706444,185.036106,211.217377,73.601266,72.890953,114.894801,4.062642,0,16.520091,308.534498,113.924571,539.622415,453.828212,8.933822,346.738185,326.922966,5.970006,199.655183,1545.461092,7.4711,541.172546,520.928012,4.817203,161.336101,135.555761,0.360241,40.135371,0.443348,0,0,9.649829,0.66715,14.565419,278.948849,6.968691,77.703718,1721.801098,8.933822,95.998003,1197.885417,5.970006,62.744512,4420.018778,7.4711,228.803203,1737.391174,4.817203,51.032766,545.062709,0.360241,9.691945,14.401521,0,0,115.869962,0.66715,3.064606,797.367971,6.968691,29.147969,5997.061471,14464.802164,4466.008906,1635.30542,NA,NA,NA,NA,NA,NA,NA,NA
509,NA,373,137.349389,66.062764,91.593006,35.743505999999996,254.512999,56.160897,986.198436,32.643581,18.122755,102.840304,26.885162,22.222938,0.083337,7.794171,40.902482,0,0,1101,43.375939,29.191336,110.458727,35.256135,9.615287,0.015425,0.335745,12.09182,0.834307,0.31937,5.773532,0.230763,0.024498,0,8.609385,12.61824,0.158059,0.156098,0.185166,0.566245,0.008789,0,0.013747,1.007283,8.640289,4.271496,12.144682,3.697646,1.728936,0,0.445748,1.790811,0,0,0,0,0,1101,0,0,0,0,0,1101,0,2187.98321,1968.26642,7566.382184,2920.218093,1225.004603,52.178251,494.555318,2525.07695,16088.304242,36561.159638,28899.498057,24559.759966,70883.558539,19512.962577,87290.619131,107443.113703,264742.541242,89143.452075,97137.239054,91589.139736,21256.782328,23050.903598,21801.322697,14535.674761,16055.724886,15010.214827,8344.280381,9101.463955,8576.251982,4058.683005,4394.859797,4160.602153,20013.386377,21740.976494,20539.708124,33950.063078,79644.786373,51008.809882,20850.58846,25422.048798,62156.920499,14156.468746,17890.631413,45592.454478,8168.067777,10073.826909,24881.294011,3981.172547,4834.950456,11763.856974,19618.097144,23994.384705,58611.299372,5333.615053,16670.008385,284.270644,248.586382,994.048206,309.823384,211.637219,1.108987,42.55437,378.311758,1742.414841,1508.639675,6016.770309,2339.688857,938.91729,30.029725,381.470732,1974.027829,411.114994,1068.424326,1803.681393,12630.208735,7060.045981,16675.269338,16632.102495,22173.881927,204.664873,56.556295,140.997242,17.822273,623.236205,196.257707,234.297177,81.514104,79.965241,132.197388,4.225018,0,16.748383,332.65333,126.949556,585.033842,534.181236,10.104292,368.476024,383.683847,6.816062,211.860055,1808.031556,8.529775,552.618087,610.74239,5.23976,170.132218,160.199942,0.362902,40.877659,0.543546,0,0,11.830702,0.687253,15.658863,327.14163,8.012822,79.810278,1838.145365,10.104292,112.672915,1277.507145,6.816062,73.439396,4585.362961,8.529775,266.943858,1845.472402,5.23976,59.760127,585.280689,0.362902,11.465772,14.804965,0,0,131.416636,0.687253,3.615344,843.518357,8.012822,34.095598,5740.217599,16591.092884,5091.41985,1814.209362,NA,NA,NA,NA,NA,NA,NA,NA
510,NA,124,281.469429,116.489696,103.215044,61.021456,279.472306,54.363004,1131.03236,20.643658,13.281418,54.651699,15.262261,23.627271,0,3.610694,36.806552,0,0,0,42.460986,29.972475,78.223164,29.185133,6.289566,0,0,7.172592,0.760506,0.55546,3.06969,0.451622,1.489546,0,6.507233,7.848885,0.73588,0.407235,0.533555,0.201109,0,0,0.014137,2.247163,8.267136,4.424152,7.199448,3.291033,0.847,0,0.501188,0.699702,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.98321,1968.26642,7566.382184,2920.218093,1225.004603,52.178251,494.555318,2525.07695,16088.304242,36561.159638,28899.498057,24559.759966,70883.558539,19512.962577,87290.619131,107443.113703,264742.541242,89143.452075,97137.239054,91589.139736,21256.782328,23050.903598,21801.322697,14535.674761,16055.724886,15010.214827,8344.280381,9101.463955,8576.251982,4058.683005,4394.859797,4160.602153,20013.386377,21740.976494,20539.708124,33950.063078,79644.786373,51008.809882,20850.58846,25422.048798,62156.920499,14156.468746,17890.631413,45592.454478,8168.067777,10073.826909,24881.294011,3981.172547,4834.950456,11763.856974,19618.097144,23994.384705,58611.299372,5333.615053,16670.008385,284.270644,248.586382,994.048206,309.823384,211.637219,1.108987,42.55437,378.311758,1742.414841,1508.639675,6016.770309,2339.688857,938.91729,30.029725,381.470732,1974.027829,411.114994,1068.424326,1803.681393,12630.208735,7060.045981,16675.269338,16632.102495,22173.881927,204.664873,56.556295,140.997242,17.822273,623.236205,196.257707,234.297177,81.514104,79.965241,132.197388,4.225018,0,16.748383,332.65333,126.949556,585.033842,534.181236,10.104292,368.476024,383.683847,6.816062,211.860055,1808.031556,8.529775,552.618087,610.74239,5.23976,170.132218,160.199942,0.362902,40.877659,0.543546,0,0,11.830702,0.687253,15.658863,327.14163,8.012822,79.810278,1838.145365,10.104292,112.672915,1277.507145,6.816062,73.439396,4585.362961,8.529775,266.943858,1845.472402,5.23976,59.760127,585.280689,0.362902,11.465772,14.804965,0,0,131.416636,0.687253,3.615344,843.518357,8.012822,34.095598,5740.217599,16591.092884,5091.41985,1814.209362,NA,NA,NA,NA,NA,NA,NA,NA
511,NA,1959,361.114842,133.554163,110.537058,83.762801,306.439776,56.582475,1228.73262,17.595118,9.752327,30.898342,10.222459,25.819612,0.002601,1.456711,38.036446,0,0,0,43.285298,33.320892,71.197015,30.455946,4.111993,0.002712,0.059032,5.007433,0.561402,0.726781,1.360449,0.52051,1.705418,0,5.494171,4.357765,0.845555,0.466253,0.61088,0.084736,0.001545,0,0.018562,2.856892,8.858462,5.108975,6.144254,3.49715,0.324235,0,0.556291,0.27592,0,0,0,0,0,0,0,0,0,0,0,0,85,2061.615687,1793.48434,7078.691745,2596.466508,1138.724819,48.719764,435.484222,2344.18648,15921.889234,37425.541624,26156.75953,25902.012434,74110.226578,13515.563084,82568.298989,105719.180261,275683.547091,84827.765358,94109.356532,87713.677758,19875.126295,22011.338838,20536.836953000002,13195.63374,15016.516013,13773.863709,7929.546531,8808.809501,8203.289996,3874.013917,4271.376818,3996.918807,19251.761364,21242.877253,19867.676101,37085.999184,84818.386802,54914.188178,19364.009362,24720.351786,64316.588745,12719.317726,17146.665476,47360.20145,7714.639817,9904.688469,25909.981948,3777.133732,4770.497137,12244.75376,18774.039284,23766.331745,61135.019575,5008.365655,17418.721796,223.020492,176.748633,755.486774,233.778155,151.338157,1.022992,34.43072,280.447148,1677.458411,1380.454271,5749.381076,2056.354129,919.572168,23.554805000000002,323.633163,1895.642466,359.796015,1242.07478,1040.784791,8234.798245,5943.963425,12778.279822,13338.318455,20032.90583,147.107263,54.227228,103.493568,17.519296,461.426113,194.549839,179.307369,74.099812,62.051921,122.488817,3.82977,0,15.38337,323.118847,96.364607,558.178306,383.562449,7.323788,375.354675,277.92739,4.898132,215.116537,1323.575461,6.118454,579.511692,446.131115,4.198856,173.017535,114.973429,0.334437,44.274156,0.377849,0,0,8.224192,0.604116,16.499389999999998,239.639555,5.475453,80.065879,1898.253215,7.323788,81.614253,1301.165947,4.898132,53.726616,4752.558557,6.118454,197.204989,1804.786659,4.198856,43.654395,559.958879,0.334437,8.032532,13.452128,0,0,96.182413,0.604116,2.55541,824.874663,5.475453,25.056213,6022.325883,17240.045773,3315.756238,1255.692971,NA,NA,NA,NA,NA,NA,NA,NA
601,NA,0,21.65259,5.405595,6.387789,5.535576,19.634659,3.346284,72.65174,0.954151,0,0,0,1.643666,0,0,2.345527,0,0,0,2.39795,2.143786,4.041099,1.876952,0,0,0,0,0,0.050613,0,0,0,0,0.2945,0,0,0,0,0,0,0,0,0.158303,0.558425,0.334964,0.331797,0.219194,0,0,0.035875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.921674,1487.209525,5750.070909,2167.372751,889.283411,47.119342,363.123716,1871.139198,15167.023133,32235.49958,25115.247814,25968.50983,55231.255887,9236.910808,61463.16959,87114.856523,267046.947283,63843.920488,74161.547819,66995.488991,15185.564038,17545.783692,15905.756844,10339.964255,12314.633725,10959.001688,5972.397276,6947.056254,6270.449839,2925.783193,3385.517278,3066.495727,14383.442079,16630.16693,15066.265162,31291.677947,81250.489655,50016.875678,14643.798543,20541.322356,62304.961138,9837.074948,14616.281649,46116.72987,5746.578895,8166.165997,25083.135374,2818.149974,3962.093152,12022.776051,13874.187175,19491.218739,59381.984357,3814.964812,17050.88503,166.438935,105.482417,496.386201,153.520023,110.051319,0.900798,22.621592,206.566829,1307.312133,1100.673233,4542.97761,1645.264048,674.335857,19.527336,246.231314,1430.975394,223.631467,460.791653,1180.152301,16619.645522,4937.469754,11283.27067,11574.334207,15330.014197,152.679724,40.694955,105.810766,13.052993,463.146555,143.424107,182.822314,60.044234,65.187985,93.645666,3.916748,0,16.451569,240.926719,99.172001,419.32576,379.402931,7.917689,272.697333,277.051046,5.155689,158.225609,1310.106213,6.466217,429.78346,444.011215,4.292287,127.108396,112.936866,0.361569,30.587451,0.39805,0,0,8.663832,0.657544,11.570123,236.021152,6.021328,60.071248,1360.720632,7.917689,81.235823,944.837755,5.155689,53.528954,3480.506392,6.466217,194.984185,1349.993434,4.292287,43.38848,421.53263,0.361569,7.809861,12.946806,0,0,83.424562,0.657544,2.55403,622.480083,6.021328,24.736047,6035.246868,13176.449796,2215.965879,848.013089,NA,NA,NA,NA,NA,NA,NA,NA
602,NA,0,876.658571,241.838004,306.564194,224.121449,917.366845,164.758996,3434.91442,58.090246,13.899762,79.502858,18.799864,77.238767,0,6.907135,116.131929,0,0,0,121.384761,99.125949,228.412928,92.418296,7.941766,0,0,8.26367,0.776409,2.049197,5.406949,0,0,0,18.188914,11.6758,0,0,0,0.384715,0,0,0,6.409302,26.700338,14.992842,20.240148,10.568472,1.620282,0,1.658085,1.338506,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.917311,1483.986877,5755.404081,2155.787453,923.057386,46.112991,366.503488,1913.791845,15532.959429,33631.957535,25082.534921,26096.149982,56736.264173,11565.81797,64500.04598,90061.479397,269552.837352,66906.91124,77223.009169,70072.788138,15811.907543,18181.527823,16538.27409,10479.718077,12479.404615,11109.26589,6249.986644,7224.873807,6549.507543,3086.07673,3546.320828,3227.575181,15196.309519,17436.161303,15880.240017,31879.545406,81691.687565,50511.766773,15262.819144,21161.449336,62893.307343,9965.998937,14788.297764,46277.416697,6021.611203,8433.521392,25306.871827,2977.491428,4118.82841,12183.44539,14682.688535,20265.287505,60063.566691,3938.427666,17181.357602,177.082138,111.756114,497.224186,159.491243,139.044901,0.876521,24.430281,245.482253,1318.282894,1100.346835,4587.173351,1637.95102,686.968443,18.686495,250.341528,1448.560316,312.680431,700.242837,1271.676887,14662.843391,4829.358351,11213.375562,11412.268991,14862.724534,149.08517,41.539484,103.732232,13.884843,452.983485,149.031311,180.283151,59.332693,64.326862,93.828979,3.891736,0,16.696839,251.893162,97.423599,430.913053,377.867264,7.723493,283.872478,275.640392,5.008354,163.416202,1297.250917,6.281121,435.321994,440.225817,4.262424,131.03992,112.145945,0.368782,32.295014,0.398184,0,0,8.666734,0.665649,12.364836,233.437393,5.847846,60.484436,1419.249306,7.723493,80.778046,985.255914,5.008354,53.121087,3572.738436,6.281121,192.609507,1380.016726,4.262424,43.034695,426.301674,0.368782,7.773627,12.826906,0,0,81.665922,0.665649,2.561009,622.453396,5.847846,24.431899,6068.165712,13237.222553,2935.764674,1056.064396,NA,NA,NA,NA,NA,NA,NA,NA
603,NA,0,544.485957,137.202802,162.597968,139.119019,498.569039,85.338295,1847.03461,24.792594,1.044871,3.416582,2.020942,42.146699,0.013066,0.662911,60.434276,0,0,0,61.545878,54.743367,105.281149,48.947116,0.72347,0.013622,0.296502,0.805819,0.035007,1.271999,0.227677,0.020533,0.010779,0,7.721008,0.615963,0.02053,0.002947,0.003861,0.055005,0.007762,0,0.012036,3.982138,14.310981,8.541789,8.712207,5.6331,0.0677,0,0.910199,0.096466,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.917311,1483.986877,5755.404081,2155.787453,923.057386,46.112991,366.503488,1913.791845,15532.959429,33631.957535,25082.534921,26096.149982,56736.264173,11565.81797,64500.04598,90061.479397,269552.837352,66906.91124,77223.009169,70072.788138,15811.907543,18181.527823,16538.27409,10479.718077,12479.404615,11109.26589,6249.986644,7224.873807,6549.507543,3086.07673,3546.320828,3227.575181,15196.309519,17436.161303,15880.240017,31879.545406,81691.687565,50511.766773,15262.819144,21161.449336,62893.307343,9965.998937,14788.297764,46277.416697,6021.611203,8433.521392,25306.871827,2977.491428,4118.82841,12183.44539,14682.688535,20265.287505,60063.566691,3938.427666,17181.357602,177.082138,111.756114,497.224186,159.491243,139.044901,0.876521,24.430281,245.482253,1318.282894,1100.346835,4587.173351,1637.95102,686.968443,18.686495,250.341528,1448.560316,312.680431,700.242837,1271.676887,14662.843391,4829.358351,11213.375562,11412.268991,14862.724534,149.08517,41.539484,103.732232,13.884843,452.983485,149.031311,180.283151,59.332693,64.326862,93.828979,3.891736,0,16.696839,251.893162,97.423599,430.913053,377.867264,7.723493,283.872478,275.640392,5.008354,163.416202,1297.250917,6.281121,435.321994,440.225817,4.262424,131.03992,112.145945,0.368782,32.295014,0.398184,0,0,8.666734,0.665649,12.364836,233.437393,5.847846,60.484436,1419.249306,7.723493,80.778046,985.255914,5.008354,53.121087,3572.738436,6.281121,192.609507,1380.016726,4.262424,43.034695,426.301674,0.368782,7.773627,12.826906,0,0,81.665922,0.665649,2.561009,622.453396,5.847846,24.431899,6068.165712,13237.222553,2935.764674,1056.064396,NA,NA,NA,NA,NA,NA,NA,NA
